,修課學年,修課學期,學號_id,姓名_id,學院名稱,系所名稱,班級名稱,授課班級碼,授課班級,課號,課程編碼,課程名稱,教師員編,授課教師,課程類別,必選修別,學分數,選課狀況
19236,111,1,1536.0,1469.0,電資學院,資訊工程系,資工一,2798,資工一,305993,5901209,計算機程式設計(一),11247,郭忠義,▲,必,3.0,撤選
19237,111,1,1536.0,1469.0,電資學院,資訊工程系,資工一,2798,資工一,305987,1400102,大學入門與工程倫理,12384,張世豪,△,必,1.0,
19238,111,1,1536.0,1469.0,電資學院,資訊工程系,資工一,2798,資工一,305992,5901207,數位邏輯設計,10665,尤信程,▲,必,3.0,
19239,111,1,1536.0,1469.0,電資學院,資訊工程系,資工一,2648,博雅課程(三),309958,1418013,APP 設計入門與應用,12347,王李吉,△,必,2.0,
19240,111,1,1536.0,1469.0,電資學院,資訊工程系,資工一,2801,電資一,307511,1400038,英文溝通與應用(一),12380,吳宙霖,△,必,2.0,
19241,111,1,1536.0,1469.0,電資學院,資訊工程系,資工一,2798,資工一,305986,1400099,服務學習,24159,石嘉琳,△,必,0.0,
19242,111,1,1536.0,1469.0,電資學院,資訊工程系,資工一,2798,資工一,305991,5901202,計算機概論,11634,江佩穎,▲,必,3.0,
19243,111,1,1536.0,1469.0,電資學院,資訊工程系,資工一,2644,體育專項(十五),309647,1001002,體育,10664,黎玉東,△,必,0.0,
19244,111,1,1536.0,1469.0,電資學院,資訊工程系,資工一,2798,資工一,305990,1401032,微積分,11892,蔡明誠,▲,必,3.0,
19245,111,1,1536.0,1469.0,電資學院,資訊工程系,資工一,2798,資工一,305988,1404006,國文,22296,高荻華,△,必,2.0,
19246,111,1,1537.0,326.0,電資學院,資訊工程系,資工一,2798,資工一,305992,5901207,數位邏輯設計,10665,尤信程,▲,必,3.0,
19247,111,1,1537.0,326.0,電資學院,資訊工程系,資工一,2779,電機一丙,307492,1400038,英文溝通與應用(一),12177,劉慧雯,△,必,2.0,
19248,111,1,1537.0,326.0,電資學院,資訊工程系,資工一,2798,資工一,305988,1404006,國文,22296,高荻華,△,必,2.0,
19249,111,1,1537.0,326.0,電資學院,資訊工程系,資工一,2798,資工一,305986,1400099,服務學習,24159,石嘉琳,△,必,0.0,
19250,111,1,1537.0,326.0,電資學院,資訊工程系,資工一,2798,資工一,305984,1101007,全民國防教育,12402,李雅婷,△,必,0.0,
19251,111,1,1537.0,326.0,電資學院,資訊工程系,資工一,2644,體育專項(十五),309645,1001002,體育,24464,張資榮,△,必,0.0,
19252,111,1,1537.0,326.0,電資學院,資訊工程系,資工一,2798,資工一,305987,1400102,大學入門與工程倫理,12384,張世豪,△,必,1.0,
19253,111,1,1537.0,326.0,電資學院,資訊工程系,資工一,2648,博雅課程(三),309949,1410171,哲學入門,22487,黃偉雄,△,必,2.0,
19254,111,1,1537.0,326.0,電資學院,資訊工程系,資工一,2798,資工一,305993,5901209,計算機程式設計(一),11247,郭忠義,▲,必,3.0,
19255,111,1,1537.0,326.0,電資學院,資訊工程系,資工一,2798,資工一,305991,5901202,計算機概論,11634,江佩穎,▲,必,3.0,
19256,111,1,1537.0,326.0,電資學院,資訊工程系,資工一,2798,資工一,305994,5901212,物理,11495,施坤龍,▲,必,3.0,
19257,111,1,1537.0,326.0,電資學院,資訊工程系,資工一,2798,資工一,305990,1401032,微積分,11892,蔡明誠,▲,必,3.0,
19258,111,1,1538.0,1392.0,電資學院,資訊工程系,資工一,2798,資工一,305993,5901209,計算機程式設計(一),11247,郭忠義,▲,必,3.0,
19259,111,1,1538.0,1392.0,電資學院,資訊工程系,資工一,2798,資工一,305987,1400102,大學入門與工程倫理,12384,張世豪,△,必,1.0,
19260,111,1,1538.0,1392.0,電資學院,資訊工程系,資工一,2644,體育專項(十五),309647,1001002,體育,10664,黎玉東,△,必,0.0,
19261,111,1,1538.0,1392.0,電資學院,資訊工程系,資工一,2798,資工一,305991,5901202,計算機概論,11634,江佩穎,▲,必,3.0,
19262,111,1,1538.0,1392.0,電資學院,資訊工程系,資工一,2798,資工一,305994,5901212,物理,11495,施坤龍,▲,必,3.0,
19263,111,1,1538.0,1392.0,電資學院,資訊工程系,資工一,2798,資工一,305986,1400099,服務學習,24159,石嘉琳,△,必,0.0,
19264,111,1,1538.0,1392.0,電資學院,資訊工程系,資工一,2648,博雅課程(三),309951,1412013,戰爭影像與戰爭史,23670,許進發,△,必,2.0,
19265,111,1,1538.0,1392.0,電資學院,資訊工程系,資工一,2798,資工一,305992,5901207,數位邏輯設計,10665,尤信程,▲,必,3.0,
19266,111,1,1538.0,1392.0,電資學院,資訊工程系,資工一,2779,電機一丙,307492,1400038,英文溝通與應用(一),12177,劉慧雯,△,必,2.0,
19267,111,1,1538.0,1392.0,電資學院,資訊工程系,資工一,2798,資工一,305984,1101007,全民國防教育,12402,李雅婷,△,必,0.0,
19268,111,1,1538.0,1392.0,電資學院,資訊工程系,資工一,2798,資工一,305990,1401032,微積分,11892,蔡明誠,▲,必,3.0,
19269,111,1,1538.0,1392.0,電資學院,資訊工程系,資工一,2798,資工一,305988,1404006,國文,22296,高荻華,△,必,2.0,
19270,111,1,1539.0,1447.0,電資學院,資訊工程系,資工一,2798,資工一,305987,1400102,大學入門與工程倫理,12384,張世豪,△,必,1.0,
19271,111,1,1539.0,1447.0,電資學院,資訊工程系,資工一,2648,博雅課程(三),309953,1415001,經濟學概論,24296,黃晉岳,△,必,2.0,
19272,111,1,1539.0,1447.0,電資學院,資訊工程系,資工一,2798,資工一,305986,1400099,服務學習,24159,石嘉琳,△,必,0.0,
19273,111,1,1539.0,1447.0,電資學院,資訊工程系,資工一,2798,資工一,305994,5901212,物理,11495,施坤龍,▲,必,3.0,
19274,111,1,1539.0,1447.0,電資學院,資訊工程系,資工一,2798,資工一,305990,1401032,微積分,11892,蔡明誠,▲,必,3.0,
19275,111,1,1539.0,1447.0,電資學院,資訊工程系,資工一,2798,資工一,305993,5901209,計算機程式設計(一),11247,郭忠義,▲,必,3.0,
19276,111,1,1539.0,1447.0,電資學院,資訊工程系,資工一,2798,資工一,305991,5901202,計算機概論,11634,江佩穎,▲,必,3.0,
19277,111,1,1539.0,1447.0,電資學院,資訊工程系,資工一,2777,電機一甲,307490,1400038,英文溝通與應用(一),24109,陳聿寬,△,必,2.0,
19278,111,1,1539.0,1447.0,電資學院,資訊工程系,資工一,2798,資工一,305984,1101007,全民國防教育,12402,李雅婷,△,必,0.0,
19279,111,1,1539.0,1447.0,電資學院,資訊工程系,資工一,2644,體育專項(十五),309647,1001002,體育,10664,黎玉東,△,必,0.0,
19280,111,1,1539.0,1447.0,電資學院,資訊工程系,資工一,2798,資工一,305988,1404006,國文,22296,高荻華,△,必,2.0,
19281,111,1,1539.0,1447.0,電資學院,資訊工程系,資工一,2798,資工一,305992,5901207,數位邏輯設計,10665,尤信程,▲,必,3.0,
19282,111,1,1540.0,324.0,電資學院,資訊工程系,資工一,2798,資工一,305992,5901207,數位邏輯設計,10665,尤信程,▲,必,3.0,
19283,111,1,1540.0,324.0,電資學院,資訊工程系,資工一,2798,資工一,305986,1400099,服務學習,24159,石嘉琳,△,必,0.0,
19284,111,1,1540.0,324.0,電資學院,資訊工程系,資工一,2798,資工一,305991,5901202,計算機概論,11634,江佩穎,▲,必,3.0,
19285,111,1,1540.0,324.0,電資學院,資訊工程系,資工一,2801,電資一,307511,1400038,英文溝通與應用(一),12380,吳宙霖,△,必,2.0,
19286,111,1,1540.0,324.0,電資學院,資訊工程系,資工一,2798,資工一,305994,5901212,物理,11495,施坤龍,▲,必,3.0,
19287,111,1,1540.0,324.0,電資學院,資訊工程系,資工一,2798,資工一,305990,1401032,微積分,11892,蔡明誠,▲,必,3.0,
19288,111,1,1540.0,324.0,電資學院,資訊工程系,資工一,2648,博雅課程(三),309955,1416012,邏輯推理與應用,22966,張勻翔,△,必,2.0,
19289,111,1,1540.0,324.0,電資學院,資訊工程系,資工一,2644,體育專項(十五),309648,1001002,體育,10824,豐東洋,△,必,0.0,
19290,111,1,1540.0,324.0,電資學院,資訊工程系,資工一,2798,資工一,305988,1404006,國文,22296,高荻華,△,必,2.0,
19291,111,1,1540.0,324.0,電資學院,資訊工程系,資工一,2798,資工一,305984,1101007,全民國防教育,12402,李雅婷,△,必,0.0,
19292,111,1,1540.0,324.0,電資學院,資訊工程系,資工一,2798,資工一,305987,1400102,大學入門與工程倫理,12384,張世豪,△,必,1.0,
19293,111,1,1540.0,324.0,電資學院,資訊工程系,資工一,2798,資工一,305993,5901209,計算機程式設計(一),11247,郭忠義,▲,必,3.0,
19294,111,1,1541.0,491.0,電資學院,資訊工程系,資工一,2798,資工一,305986,1400099,服務學習,24159,石嘉琳,△,必,0.0,
19295,111,1,1541.0,491.0,電資學院,資訊工程系,資工一,2798,資工一,307508,1400038,英文溝通與應用(一),24112,章慧琴,△,必,2.0,
19296,111,1,1541.0,491.0,電資學院,資訊工程系,資工一,2798,資工一,305994,5901212,物理,11495,施坤龍,▲,必,3.0,
19297,111,1,1541.0,491.0,電資學院,資訊工程系,資工一,2798,資工一,305992,5901207,數位邏輯設計,10665,尤信程,▲,必,3.0,
19298,111,1,1541.0,491.0,電資學院,資訊工程系,資工一,2644,體育專項(十五),309647,1001002,體育,10664,黎玉東,△,必,0.0,
19299,111,1,1541.0,491.0,電資學院,資訊工程系,資工一,2648,博雅課程(三),309953,1415001,經濟學概論,24296,黃晉岳,△,必,2.0,
19300,111,1,1541.0,491.0,電資學院,資訊工程系,資工一,2798,資工一,305987,1400102,大學入門與工程倫理,12384,張世豪,△,必,1.0,
19301,111,1,1541.0,491.0,電資學院,資訊工程系,資工一,2798,資工一,305988,1404006,國文,22296,高荻華,△,必,2.0,
19302,111,1,1541.0,491.0,電資學院,資訊工程系,資工一,2798,資工一,305993,5901209,計算機程式設計(一),11247,郭忠義,▲,必,3.0,撤選
19303,111,1,1541.0,491.0,電資學院,資訊工程系,資工一,2798,資工一,305990,1401032,微積分,11892,蔡明誠,▲,必,3.0,
19304,111,1,1541.0,491.0,電資學院,資訊工程系,資工一,2798,資工一,305991,5901202,計算機概論,11634,江佩穎,▲,必,3.0,
19305,111,1,1541.0,491.0,電資學院,資訊工程系,資工一,2798,資工一,305984,1101007,全民國防教育,12402,李雅婷,△,必,0.0,
19306,111,1,1542.0,77.0,電資學院,資訊工程系,資工一,2798,資工一,305993,5901209,計算機程式設計(一),11247,郭忠義,▲,必,3.0,
19307,111,1,1542.0,77.0,電資學院,資訊工程系,資工一,2798,資工一,305994,5901212,物理,11495,施坤龍,▲,必,3.0,
19308,111,1,1542.0,77.0,電資學院,資訊工程系,資工一,2798,資工一,305990,1401032,微積分,11892,蔡明誠,▲,必,3.0,
19309,111,1,1542.0,77.0,電資學院,資訊工程系,資工一,2798,資工一,305986,1400099,服務學習,24159,石嘉琳,△,必,0.0,
19310,111,1,1542.0,77.0,電資學院,資訊工程系,資工一,2798,資工一,305991,5901202,計算機概論,11634,江佩穎,▲,必,3.0,
19311,111,1,1542.0,77.0,電資學院,資訊工程系,資工一,2788,電子一甲,307498,1400038,英文溝通與應用(一),24242,林宜樺,△,必,2.0,
19312,111,1,1542.0,77.0,電資學院,資訊工程系,資工一,2798,資工一,305988,1404006,國文,22296,高荻華,△,必,2.0,
19313,111,1,1542.0,77.0,電資學院,資訊工程系,資工一,2798,資工一,305987,1400102,大學入門與工程倫理,12384,張世豪,△,必,1.0,
19314,111,1,1542.0,77.0,電資學院,資訊工程系,資工一,2648,博雅課程(三),309955,1416012,邏輯推理與應用,22966,張勻翔,△,必,2.0,
19315,111,1,1542.0,77.0,電資學院,資訊工程系,資工一,2644,體育專項(十五),309645,1001002,體育,24464,張資榮,△,必,0.0,
19316,111,1,1542.0,77.0,電資學院,資訊工程系,資工一,2798,資工一,305992,5901207,數位邏輯設計,10665,尤信程,▲,必,3.0,
19317,111,1,1542.0,77.0,電資學院,資訊工程系,資工一,2798,資工一,305984,1101007,全民國防教育,12402,李雅婷,△,必,0.0,
19318,111,1,1543.0,23.0,電資學院,資訊工程系,資工一,2798,資工一,305990,1401032,微積分,11892,蔡明誠,▲,必,3.0,
19319,111,1,1543.0,23.0,電資學院,資訊工程系,資工一,2798,資工一,305986,1400099,服務學習,24159,石嘉琳,△,必,0.0,
19320,111,1,1543.0,23.0,電資學院,資訊工程系,資工一,2648,博雅課程(三),309951,1412013,戰爭影像與戰爭史,23670,許進發,△,必,2.0,
19321,111,1,1543.0,23.0,電資學院,資訊工程系,資工一,2798,資工一,305994,5901212,物理,11495,施坤龍,▲,必,3.0,
19322,111,1,1543.0,23.0,電資學院,資訊工程系,資工一,2798,資工一,305993,5901209,計算機程式設計(一),11247,郭忠義,▲,必,3.0,
19323,111,1,1543.0,23.0,電資學院,資訊工程系,資工一,2798,資工一,305988,1404006,國文,22296,高荻華,△,必,2.0,
19324,111,1,1543.0,23.0,電資學院,資訊工程系,資工一,2798,資工一,305987,1400102,大學入門與工程倫理,12384,張世豪,△,必,1.0,
19325,111,1,1543.0,23.0,電資學院,資訊工程系,資工一,2788,電子一甲,307498,1400038,英文溝通與應用(一),24242,林宜樺,△,必,2.0,
19326,111,1,1543.0,23.0,電資學院,資訊工程系,資工一,2798,資工一,305991,5901202,計算機概論,11634,江佩穎,▲,必,3.0,
19327,111,1,1543.0,23.0,電資學院,資訊工程系,資工一,2798,資工一,305992,5901207,數位邏輯設計,10665,尤信程,▲,必,3.0,
19328,111,1,1543.0,23.0,電資學院,資訊工程系,資工一,2798,資工一,305984,1101007,全民國防教育,12402,李雅婷,△,必,0.0,
19329,111,1,1543.0,23.0,電資學院,資訊工程系,資工一,2644,體育專項(十五),309646,1001002,體育,10390,郭正煜,△,必,0.0,
19330,111,1,1544.0,634.0,電資學院,資訊工程系,資工一,2644,體育專項(十五),309647,1001002,體育,10664,黎玉東,△,必,0.0,
19331,111,1,1544.0,634.0,電資學院,資訊工程系,資工一,2798,資工一,305988,1404006,國文,22296,高荻華,△,必,2.0,
19332,111,1,1544.0,634.0,電資學院,資訊工程系,資工一,2798,資工一,305984,1101007,全民國防教育,12402,李雅婷,△,必,0.0,
19333,111,1,1544.0,634.0,電資學院,資訊工程系,資工一,2648,博雅課程(三),309951,1412013,戰爭影像與戰爭史,23670,許進發,△,必,2.0,
19334,111,1,1544.0,634.0,電資學院,資訊工程系,資工一,2798,資工一,305990,1401032,微積分,11892,蔡明誠,▲,必,3.0,
19335,111,1,1544.0,634.0,電資學院,資訊工程系,資工一,2798,資工一,305993,5901209,計算機程式設計(一),11247,郭忠義,▲,必,3.0,
19336,111,1,1544.0,634.0,電資學院,資訊工程系,資工一,2798,資工一,305994,5901212,物理,11495,施坤龍,▲,必,3.0,
19337,111,1,1544.0,634.0,電資學院,資訊工程系,資工一,2798,資工一,305991,5901202,計算機概論,11634,江佩穎,▲,必,3.0,
19338,111,1,1544.0,634.0,電資學院,資訊工程系,資工一,2798,資工一,305992,5901207,數位邏輯設計,10665,尤信程,▲,必,3.0,
19339,111,1,1544.0,634.0,電資學院,資訊工程系,資工一,2798,資工一,305987,1400102,大學入門與工程倫理,12384,張世豪,△,必,1.0,
19340,111,1,1544.0,634.0,電資學院,資訊工程系,資工一,2798,資工一,305986,1400099,服務學習,24159,石嘉琳,△,必,0.0,
19341,111,1,1544.0,634.0,電資學院,資訊工程系,資工一,2788,電子一甲,307498,1400038,英文溝通與應用(一),24242,林宜樺,△,必,2.0,
19342,111,1,1545.0,319.0,電資學院,資訊工程系,資工一,2798,資工一,305990,1401032,微積分,11892,蔡明誠,▲,必,3.0,
19343,111,1,1545.0,319.0,電資學院,資訊工程系,資工一,2798,資工一,305993,5901209,計算機程式設計(一),11247,郭忠義,▲,必,3.0,撤選
19344,111,1,1545.0,319.0,電資學院,資訊工程系,資工一,2644,體育專項(十五),309649,1001002,體育,10287,陸志成,△,必,0.0,
19345,111,1,1545.0,319.0,電資學院,資訊工程系,資工一,2648,博雅課程(三),309958,1418013,APP 設計入門與應用,12347,王李吉,△,必,2.0,
19346,111,1,1545.0,319.0,電資學院,資訊工程系,資工一,2798,資工一,305986,1400099,服務學習,24159,石嘉琳,△,必,0.0,
19347,111,1,1545.0,319.0,電資學院,資訊工程系,資工一,2798,資工一,305987,1400102,大學入門與工程倫理,12384,張世豪,△,必,1.0,
19348,111,1,1545.0,319.0,電資學院,資訊工程系,資工一,2798,資工一,305994,5901212,物理,11495,施坤龍,▲,必,3.0,
19349,111,1,1545.0,319.0,電資學院,資訊工程系,資工一,2798,資工一,305991,5901202,計算機概論,11634,江佩穎,▲,必,3.0,
19350,111,1,1545.0,319.0,電資學院,資訊工程系,資工一,2798,資工一,307508,1400038,英文溝通與應用(一),24112,章慧琴,△,必,2.0,
19351,111,1,1545.0,319.0,電資學院,資訊工程系,資工一,2798,資工一,305992,5901207,數位邏輯設計,10665,尤信程,▲,必,3.0,
19352,111,1,1545.0,319.0,電資學院,資訊工程系,資工一,2798,資工一,305988,1404006,國文,22296,高荻華,△,必,2.0,
19353,111,1,1545.0,319.0,電資學院,資訊工程系,資工一,2798,資工一,305984,1101007,全民國防教育,12402,李雅婷,△,必,0.0,
19354,111,1,1546.0,643.0,電資學院,資訊工程系,資工一,2798,資工一,305993,5901209,計算機程式設計(一),11247,郭忠義,▲,必,3.0,
19355,111,1,1546.0,643.0,電資學院,資訊工程系,資工一,2798,資工一,305988,1404006,國文,22296,高荻華,△,必,2.0,
19356,111,1,1546.0,643.0,電資學院,資訊工程系,資工一,2648,博雅課程(三),309955,1416012,邏輯推理與應用,22966,張勻翔,△,必,2.0,
19357,111,1,1546.0,643.0,電資學院,資訊工程系,資工一,2798,資工一,305991,5901202,計算機概論,11634,江佩穎,▲,必,3.0,
19358,111,1,1546.0,643.0,電資學院,資訊工程系,資工一,2798,資工一,305990,1401032,微積分,11892,蔡明誠,▲,必,3.0,
19359,111,1,1546.0,643.0,電資學院,資訊工程系,資工一,2798,資工一,305986,1400099,服務學習,24159,石嘉琳,△,必,0.0,
19360,111,1,1546.0,643.0,電資學院,資訊工程系,資工一,2798,資工一,307508,1400038,英文溝通與應用(一),24112,章慧琴,△,必,2.0,
19361,111,1,1546.0,643.0,電資學院,資訊工程系,資工一,2798,資工一,305984,1101007,全民國防教育,12402,李雅婷,△,必,0.0,
19362,111,1,1546.0,643.0,電資學院,資訊工程系,資工一,2798,資工一,305992,5901207,數位邏輯設計,10665,尤信程,▲,必,3.0,
19363,111,1,1546.0,643.0,電資學院,資訊工程系,資工一,2798,資工一,305994,5901212,物理,11495,施坤龍,▲,必,3.0,
19364,111,1,1546.0,643.0,電資學院,資訊工程系,資工一,2798,資工一,305987,1400102,大學入門與工程倫理,12384,張世豪,△,必,1.0,
19365,111,1,1547.0,734.0,電資學院,資訊工程系,資工一,2789,電子一乙,307499,1400038,英文溝通與應用(一),12004,陳昭伶,△,必,2.0,
19366,111,1,1547.0,734.0,電資學院,資訊工程系,資工一,2648,博雅課程(三),309956,1416013,生態與環保,20778,楊文龍,△,必,2.0,
19367,111,1,1547.0,734.0,電資學院,資訊工程系,資工一,2798,資工一,305992,5901207,數位邏輯設計,10665,尤信程,▲,必,3.0,
19368,111,1,1547.0,734.0,電資學院,資訊工程系,資工一,2798,資工一,305984,1101007,全民國防教育,12402,李雅婷,△,必,0.0,
19369,111,1,1547.0,734.0,電資學院,資訊工程系,資工一,2798,資工一,305991,5901202,計算機概論,11634,江佩穎,▲,必,3.0,
19370,111,1,1547.0,734.0,電資學院,資訊工程系,資工一,2798,資工一,305990,1401032,微積分,11892,蔡明誠,▲,必,3.0,
19371,111,1,1547.0,734.0,電資學院,資訊工程系,資工一,2798,資工一,305988,1404006,國文,22296,高荻華,△,必,2.0,
19372,111,1,1547.0,734.0,電資學院,資訊工程系,資工一,2798,資工一,305986,1400099,服務學習,24159,石嘉琳,△,必,0.0,
19373,111,1,1547.0,734.0,電資學院,資訊工程系,資工一,2798,資工一,305993,5901209,計算機程式設計(一),11247,郭忠義,▲,必,3.0,
19374,111,1,1547.0,734.0,電資學院,資訊工程系,資工一,2798,資工一,305994,5901212,物理,11495,施坤龍,▲,必,3.0,
19375,111,1,1547.0,734.0,電資學院,資訊工程系,資工一,2644,體育專項(十五),309646,1001002,體育,10390,郭正煜,△,必,0.0,
19376,111,1,1547.0,734.0,電資學院,資訊工程系,資工一,2798,資工一,305987,1400102,大學入門與工程倫理,12384,張世豪,△,必,1.0,
19377,111,1,1548.0,740.0,電資學院,資訊工程系,資工一,2644,體育專項(十五),309647,1001002,體育,10664,黎玉東,△,必,0.0,
19378,111,1,1548.0,740.0,電資學院,資訊工程系,資工一,2798,資工一,305994,5901212,物理,11495,施坤龍,▲,必,3.0,
19379,111,1,1548.0,740.0,電資學院,資訊工程系,資工一,2788,電子一甲,307498,1400038,英文溝通與應用(一),24242,林宜樺,△,必,2.0,
19380,111,1,1548.0,740.0,電資學院,資訊工程系,資工一,2798,資工一,305984,1101007,全民國防教育,12402,李雅婷,△,必,0.0,
19381,111,1,1548.0,740.0,電資學院,資訊工程系,資工一,2798,資工一,305990,1401032,微積分,11892,蔡明誠,▲,必,3.0,
19382,111,1,1548.0,740.0,電資學院,資訊工程系,資工一,2798,資工一,305986,1400099,服務學習,24159,石嘉琳,△,必,0.0,
19383,111,1,1548.0,740.0,電資學院,資訊工程系,資工一,2798,資工一,305993,5901209,計算機程式設計(一),11247,郭忠義,▲,必,3.0,
19384,111,1,1548.0,740.0,電資學院,資訊工程系,資工一,2798,資工一,305988,1404006,國文,22296,高荻華,△,必,2.0,
19385,111,1,1548.0,740.0,電資學院,資訊工程系,資工一,2798,資工一,305991,5901202,計算機概論,11634,江佩穎,▲,必,3.0,
19386,111,1,1548.0,740.0,電資學院,資訊工程系,資工一,2798,資工一,305992,5901207,數位邏輯設計,10665,尤信程,▲,必,3.0,
19387,111,1,1548.0,740.0,電資學院,資訊工程系,資工一,2798,資工一,305987,1400102,大學入門與工程倫理,12384,張世豪,△,必,1.0,
19388,111,1,1548.0,740.0,電資學院,資訊工程系,資工一,2648,博雅課程(三),309950,1411022,音樂概論,22465,陳雪燕,△,必,2.0,
19389,111,1,1549.0,1156.0,電資學院,資訊工程系,資工一,2798,資工一,305984,1101007,全民國防教育,12402,李雅婷,△,必,0.0,
19390,111,1,1549.0,1156.0,電資學院,資訊工程系,資工一,2798,資工一,305988,1404006,國文,22296,高荻華,△,必,2.0,
19391,111,1,1549.0,1156.0,電資學院,資訊工程系,資工一,2798,資工一,305993,5901209,計算機程式設計(一),11247,郭忠義,▲,必,3.0,
19392,111,1,1549.0,1156.0,電資學院,資訊工程系,資工一,2798,資工一,305992,5901207,數位邏輯設計,10665,尤信程,▲,必,3.0,
19393,111,1,1549.0,1156.0,電資學院,資訊工程系,資工一,2798,資工一,305994,5901212,物理,11495,施坤龍,▲,必,3.0,
19394,111,1,1549.0,1156.0,電資學院,資訊工程系,資工一,2778,電機一乙,307491,1400038,英文溝通與應用(一),12092,袁慧君,△,必,2.0,
19395,111,1,1549.0,1156.0,電資學院,資訊工程系,資工一,2648,博雅課程(三),309949,1410171,哲學入門,22487,黃偉雄,△,必,2.0,
19396,111,1,1549.0,1156.0,電資學院,資訊工程系,資工一,2798,資工一,305990,1401032,微積分,11892,蔡明誠,▲,必,3.0,
19397,111,1,1549.0,1156.0,電資學院,資訊工程系,資工一,2798,資工一,305991,5901202,計算機概論,11634,江佩穎,▲,必,3.0,
19398,111,1,1549.0,1156.0,電資學院,資訊工程系,資工一,2798,資工一,305987,1400102,大學入門與工程倫理,12384,張世豪,△,必,1.0,
19399,111,1,1549.0,1156.0,電資學院,資訊工程系,資工一,2798,資工一,305986,1400099,服務學習,24159,石嘉琳,△,必,0.0,
19400,111,1,1549.0,1156.0,電資學院,資訊工程系,資工一,2644,體育專項(十五),309647,1001002,體育,10664,黎玉東,△,必,0.0,
19401,111,1,1550.0,1481.0,電資學院,資訊工程系,資工一,2798,資工一,305988,1404006,國文,22296,高荻華,△,必,2.0,
19402,111,1,1550.0,1481.0,電資學院,資訊工程系,資工一,2647,博雅課程(二),309983,1418001,創新與創業,23915,吳奇靜,△,必,2.0,
19403,111,1,1550.0,1481.0,電資學院,資訊工程系,資工一,2886,博雅課程(十三),310104,1418002,創新思考,10821,林榮禾,△,必,2.0,
19404,111,1,1550.0,1481.0,電資學院,資訊工程系,資工一,2788,電子一甲,307498,1400038,英文溝通與應用(一),24242,林宜樺,△,必,2.0,
19405,111,1,1550.0,1481.0,電資學院,資訊工程系,資工一,2798,資工一,305992,5901207,數位邏輯設計,10665,尤信程,▲,必,3.0,
19406,111,1,1550.0,1481.0,電資學院,資訊工程系,資工一,2798,資工一,305986,1400099,服務學習,24159,石嘉琳,△,必,0.0,
19407,111,1,1550.0,1481.0,電資學院,資訊工程系,資工一,2798,資工一,305991,5901202,計算機概論,11634,江佩穎,▲,必,3.0,
19408,111,1,1550.0,1481.0,電資學院,資訊工程系,資工一,2798,資工一,305993,5901209,計算機程式設計(一),11247,郭忠義,▲,必,3.0,
19409,111,1,1550.0,1481.0,電資學院,資訊工程系,資工一,2798,資工一,305984,1101007,全民國防教育,12402,李雅婷,△,必,0.0,
19410,111,1,1550.0,1481.0,電資學院,資訊工程系,資工一,2798,資工一,305987,1400102,大學入門與工程倫理,12384,張世豪,△,必,1.0,
19411,111,1,1550.0,1481.0,電資學院,資訊工程系,資工一,2798,資工一,305990,1401032,微積分,11892,蔡明誠,▲,必,3.0,
19412,111,1,1550.0,1481.0,電資學院,資訊工程系,資工一,2644,體育專項(十五),309646,1001002,體育,10390,郭正煜,△,必,0.0,
19413,111,1,1550.0,1481.0,電資學院,資訊工程系,資工一,2798,資工一,305994,5901212,物理,11495,施坤龍,▲,必,3.0,
19414,111,1,1551.0,876.0,電資學院,資訊工程系,資工一,2798,資工一,305990,1401032,微積分,11892,蔡明誠,▲,必,3.0,
19415,111,1,1551.0,876.0,電資學院,資訊工程系,資工一,2798,資工一,305993,5901209,計算機程式設計(一),11247,郭忠義,▲,必,3.0,
19416,111,1,1551.0,876.0,電資學院,資訊工程系,資工一,2644,體育專項(十五),309648,1001002,體育,10824,豐東洋,△,必,0.0,
19417,111,1,1551.0,876.0,電資學院,資訊工程系,資工一,2798,資工一,305987,1400102,大學入門與工程倫理,12384,張世豪,△,必,1.0,
19418,111,1,1551.0,876.0,電資學院,資訊工程系,資工一,2798,資工一,305984,1101007,全民國防教育,12402,李雅婷,△,必,0.0,
19419,111,1,1551.0,876.0,電資學院,資訊工程系,資工一,2798,資工一,305994,5901212,物理,11495,施坤龍,▲,必,3.0,
19420,111,1,1551.0,876.0,電資學院,資訊工程系,資工一,2648,博雅課程(三),309956,1416013,生態與環保,20778,楊文龍,△,必,2.0,
19421,111,1,1551.0,876.0,電資學院,資訊工程系,資工一,2798,資工一,305992,5901207,數位邏輯設計,10665,尤信程,▲,必,3.0,
19422,111,1,1551.0,876.0,電資學院,資訊工程系,資工一,2798,資工一,305986,1400099,服務學習,24159,石嘉琳,△,必,0.0,
19423,111,1,1551.0,876.0,電資學院,資訊工程系,資工一,2798,資工一,305988,1404006,國文,22296,高荻華,△,必,2.0,
19424,111,1,1551.0,876.0,電資學院,資訊工程系,資工一,2798,資工一,305991,5901202,計算機概論,11634,江佩穎,▲,必,3.0,
19425,111,1,1551.0,876.0,電資學院,資訊工程系,資工一,2789,電子一乙,307499,1400038,英文溝通與應用(一),12004,陳昭伶,△,必,2.0,
19426,111,1,1552.0,705.0,電資學院,資訊工程系,資工一,2798,資工一,305986,1400099,服務學習,24159,石嘉琳,△,必,0.0,
19427,111,1,1552.0,705.0,電資學院,資訊工程系,資工一,2798,資工一,305994,5901212,物理,11495,施坤龍,▲,必,3.0,
